,line,filename,entity,len,lineNo,blank,email,url,phone,sigdelimiter,special,words,header,name,endquote,tabs1,tabs2,tabs3,punct20,punct50,punct90,reply,startpunct,firstchar,replypunct,wrote,alphanum90,alphanum50,alphanum10,num90,num50,num10,title,nlines,len_avg,len_min,len_max,nBlanks,nNonBlanks,nSig,nSigBlocks,posFromEnd,last,prevlast,last5,last11,posRatio,posRatioFromEnd,posRatioNB,lenRatio,lenRatioMax,less_avg_len,more_avg_len,less_avg_len75,less_avg_len50
1943,"Enron lawyer Martin J. Bienenstock said none of the 14 potential bidders to come forward so far have expressed interest in bidding for Enron's book of contracts, which Enron values at $5 billion to $7 billion. ",74_body,no_entity,210,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,E,0,0,1,0,0,0,0,0,0,27,180.0,32,305,0,27,0,0,21,0,0,0,0,0.2222222222222222,0.7777777777777778,0.2222222222222222,1.1666666666666667,0.6885245901639344,0,1,0,0
1944,Bids are due Jan. 7; an auction will be held Jan. 10. ,74_body,no_entity,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,1,0,0,0,0,0,0,27,180.0,32,305,0,27,0,0,20,0,0,0,0,0.25925925925925924,0.7407407407407407,0.25925925925925924,0.3,0.17704918032786884,1,0,1,1
1945,"Bienenstock said bidders are wary of the potential liabilities in the contracts and that the short time frame does not allow for a full review of the books. The company, however, wants to complete the auction as soon as possible to avoid losing traders to other financial companies. ",74_body,no_entity,283,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,1,0,0,0,0,0,0,27,180.0,32,305,0,27,0,0,19,0,0,0,0,0.2962962962962963,0.7037037037037037,0.2962962962962963,1.5722222222222222,0.9278688524590164,0,1,0,0
1946,"In Enron's home base of Houston Wednesday, a federal judge ruled that a state court should decide whether Enron must give rival Dynegy Inc. a key natural gas pipeline. ",74_body,no_entity,168,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,1,0,0,0,0,0,0,27,180.0,32,305,0,27,0,0,18,0,0,0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.9333333333333333,0.5508196721311476,1,0,0,0
1947,"Dynegy claims Enron signed away its right to Northern Natural Gas Co. pipeline, a prized 16,500-mile system running between Texas and the Midwest, in exchange for $1.5 billion invested in Enron before a proposed merger of the two competitors collapsed in late November. ",74_body,no_entity,270,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,0,1,0,0,0,0,0,0,27,180.0,32,305,0,27,0,0,17,0,0,0,0,0.37037037037037035,0.6296296296296297,0.37037037037037035,1.5,0.8852459016393442,0,1,0,0
1948,Enron claims its smaller rival illegally terminated the $8.4 billion deal and therefore has no right to the pipeline. Enron and had argued that Dynegy's claim should be part of Enron's massive bankruptcy case filed in federal court in New York. ,74_body,no_entity,245,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,0,0,1,0,0,0,0,0,0,27,180.0,32,305,0,27,0,0,16,0,0,0,0,0.4074074074074074,0.5925925925925926,0.4074074074074074,1.3611111111111112,0.8032786885245902,0,1,0,0
1949,U.S. District Judge Melinda Harmon ruled that Dynegy's suit should be heard in state court because the company's claim was not a core element of the bankruptcy. Harmon noted that Dynegy could have sued Enron if the former energy giant didn't seek Chapter 11 protection. ,74_body,no_entity,270,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,0,0,1,0,0,0,0,0,0,27,180.0,32,305,0,27,0,0,15,0,0,0,0,0.4444444444444444,0.5555555555555556,0.4444444444444444,1.5,0.8852459016393442,0,1,0,0
1950,"``It's what we predicted,'' said David Burns, a lawyer representing Dynegy in the lawsuit. ``If we don't have Northern Natural Gas turned over to us promptly, we will ask the court to provide an accelerated trial date on this.'' ",74_body,no_entity,229,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,`,0,0,1,0,0,0,0,0,0,27,180.0,32,305,0,27,0,0,14,0,0,0,0,0.48148148148148145,0.5185185185185185,0.48148148148148145,1.2722222222222221,0.7508196721311475,0,1,0,0
1951,Enron spokeswoman Karen Denne declined comment on the decision. ,74_body,no_entity,64,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,0,0,1,0,0,0,0,0,0,27,180.0,32,305,0,27,0,0,13,0,0,0,0,0.5185185185185185,0.48148148148148145,0.5185185185185185,0.35555555555555557,0.2098360655737705,1,0,1,1
1952,Dynegy sued Enron in Texas state court in Houston the day after Enron filed one of the largest Chapter 11 bankruptcies in U.S. history Dec. 2 and sued Dynegy for $10 billion for breach of contract in New York. ,74_body,no_entity,210,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,0,1,0,0,0,0,0,0,27,180.0,32,305,0,27,0,0,12,0,0,0,0,0.5555555555555556,0.4444444444444444,0.5555555555555556,1.1666666666666667,0.6885245901639344,0,1,0,0
1953,"Dynegy and other creditors also have asked that the bankruptcy case be moved to Houston, where Enron, Dynegy and many of Enron's 800 or so creditors are based. Gonzalez will consider those requests Jan. 7. ",74_body,no_entity,206,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,0,1,0,0,0,0,0,0,27,180.0,32,305,0,27,0,0,11,0,0,0,0,0.5925925925925926,0.4074074074074074,0.5925925925925926,1.1444444444444444,0.6754098360655738,0,1,0,0
1954,"Also Wednesday, nearly 40 of some 4,500 Enron employees laid off after the company filed for bankruptcy gathered outside Enron headquarters here to discuss the company's severance policy and sign a complaint to Enron on the lack of information. ",74_body,no_entity,245,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,1,0,0,0,0,0,0,27,180.0,32,305,0,27,0,0,10,0,0,0,1,0.6296296296296297,0.37037037037037035,0.6296296296296297,1.3611111111111112,0.8032786885245902,0,1,0,0
1955,Some carried signs that displayed the word ``Moron'' under Enron's logo and said ``What were they thinking?'' Others wore T-shirts that said ``The Execs Who Stole Christmas.'' ,74_body,no_entity,176,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,1,0,0,0,0,0,0,27,180.0,32,305,0,27,0,0,9,0,0,0,1,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.9777777777777777,0.5770491803278689,1,0,0,0
1956,"Gonzalez on Dec. 4 $1.5 billion in short-term financing to keep the company afloat and fund $4,500 severance payments. ",74_body,no_entity,119,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,0,0,1,0,0,0,0,0,0,27,180.0,32,305,0,27,0,0,8,0,0,0,1,0.7037037037037037,0.2962962962962963,0.7037037037037037,0.6611111111111111,0.3901639344262295,1,0,1,0
1957,"Former workers received those checks last week, but revelations that nearly 600 employees deemed critical to Enron's survival received more than $100 million in retention payments upset those entitled to more money under Enron's severance policy, they said. ",74_body,no_entity,258,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,0,1,0,0,0,0,0,0,27,180.0,32,305,0,27,0,0,7,0,0,0,1,0.7407407407407407,0.25925925925925924,0.7407407407407407,1.4333333333333333,0.8459016393442623,0,1,0,0
1958,"The company's severance policy says eligible workers are entitled to a week's pay for each full or partial year of employment and another week's pay for each $10,000 they earned in salary, up to a maximum of 26 weeks. ",74_body,no_entity,218,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,0,27,180.0,32,305,0,27,0,0,6,0,0,0,1,0.7777777777777778,0.2222222222222222,0.7777777777777778,1.211111111111111,0.7147540983606557,0,1,0,0
1959,"``We would like the company to honor its commitment,'' said Pete Chase, 31, who worked for Enron Energy Services for 18 months. ",74_body,no_entity,128,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,`,0,0,1,0,0,0,0,0,0,27,180.0,32,305,0,27,0,0,5,0,0,0,1,0.8148148148148148,0.18518518518518517,0.8148148148148148,0.7111111111111111,0.419672131147541,1,0,1,0
1960,"Denne said the company cannot approve any severance payments above $4,500 for each employee without Gonzalez' approval. Employees can file claims with the judge for more severance pay. Instructions on how to do so are available on Enron's Web site (www.enron.com). ",74_body,no_entity,265,23,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,D,0,0,1,0,0,0,0,0,0,27,180.0,32,305,0,27,0,0,4,0,0,1,1,0.8518518518518519,0.14814814814814814,0.8518518518518519,1.4722222222222223,0.8688524590163934,0,1,0,0
1961,"``The next step for Enron is for its creditors to assess its financial condition and assets,'' Denne said. ``Every employee is absolutely free to file a claim.'' ",74_body,no_entity,162,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,`,0,0,1,0,0,0,0,0,0,27,180.0,32,305,0,27,0,0,3,0,0,1,1,0.8888888888888888,0.1111111111111111,0.8888888888888888,0.9,0.5311475409836065,1,0,0,0
1962,"Enron, formerly No. 7 on the Fortune 500 with stock trading near $90 a year ago, plummeted into bankruptcy after revelations of hidden debt and overstated earnings in October siphoned investor confidence and prompted traders to flee from what was once the world's largest buyer and seller of natural gas. ",74_body,no_entity,305,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,E,0,0,1,0,0,0,0,0,0,27,180.0,32,305,0,27,0,0,2,0,0,1,1,0.9259259259259259,0.07407407407407407,0.9259259259259259,1.6944444444444444,1.0,0,1,0,0
1963,Dynegy abandoned a plan to buy Enron for $8.4 billion when it continued to reveal serious financial problems and Enron's credit was downgraded to junk. ,74_body,no_entity,152,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,0,1,0,0,0,0,0,0,27,180.0,32,305,0,27,0,0,1,0,1,1,1,0.9629629629629629,0.037037037037037035,0.9629629629629629,0.8444444444444444,0.49836065573770494,1,0,0,0
1964,"Dynegy shares rose $3.08 to close at $23.98 on the New York Stock Exchange. Enron shares were down 6 cents to 44 cents, also on the NYSE. ",74_body,no_entity,138,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,0,1,0,0,0,0,0,0,27,180.0,32,305,0,27,0,0,0,1,0,1,1,1.0,0.0,1.0,0.7666666666666667,0.4524590163934426,1,0,0,0
1965,Start Date: 1/1/02; HourAhead hour: 20;  No ancillary schedules awarded.  No variances detected. ,75_body,no_entity,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,1,0,0,0,0,0,0,50,27.0,0,145,9,41,0,0,49,0,0,0,0,0.02,0.98,0.024390243902439025,3.5925925925925926,0.6689655172413793,0,1,0,0
1966,,75_body,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,50,27.0,0,145,9,41,0,0,48,0,0,0,0,0.04,0.96,0.04878048780487805,0.0,0.0,1,0,1,1
1967,    LOG MESSAGES:,75_body,no_entity,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,50,27.0,0,145,9,41,0,0,47,0,0,0,0,0.06,0.94,0.07317073170731707,0.6296296296296297,0.11724137931034483,1,0,1,0
1968,,75_body,no_entity,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,50,27.0,0,145,9,41,0,0,46,0,0,0,0,0.08,0.92,0.0975609756097561,0.0,0.0,1,0,1,1
1969,PARSING FILE -->> O:\Portland\WestDesk\California Scheduling\ISO Final Schedules\2002010120.txt,75_body,no_entity,95,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,1,0,0,0,0,1,0,50,27.0,0,145,9,41,0,0,45,0,0,0,0,0.1,0.9,0.12195121951219512,3.5185185185185186,0.6551724137931034,0,1,0,0
1970,###Cannot locate a Preferred or Revised_Preferred Schedule that matches the FINAL Individual Interchange Schedule.  Unable to assign deal number.,75_body,no_entity,145,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#,0,0,1,0,0,0,0,0,0,50,27.0,0,145,9,41,0,0,44,0,0,0,0,0.12,0.88,0.14634146341463414,5.37037037037037,1.0,0,1,0,0
1971,!!!General SQL error.,75_body,no_entity,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,!,0,0,1,0,0,0,0,0,0,50,27.0,0,145,9,41,0,0,43,0,0,0,0,0.14,0.86,0.17073170731707318,0.7777777777777778,0.14482758620689656,1,0,0,0
1972,Couldn't update; currently locked.,75_body,no_entity,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,1,0,0,0,0,0,0,50,27.0,0,145,9,41,0,0,42,0,0,0,0,0.16,0.84,0.1951219512195122,1.2592592592592593,0.23448275862068965,0,1,0,0
1973,Table,75_body,no_entity,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,1,50,27.0,0,145,9,41,0,0,41,0,0,0,0,0.18,0.82,0.21951219512195122,0.18518518518518517,0.034482758620689655,1,0,1,1
1974,!!!A user transaction is already in progress.,75_body,no_entity,45,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,!,0,0,1,0,0,0,0,0,0,50,27.0,0,145,9,41,0,0,40,0,0,0,0,0.2,0.8,0.24390243902439024,1.6666666666666667,0.3103448275862069,0,1,0,0
1975,!!!A user transaction is already in progress.,75_body,no_entity,45,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,!,0,0,1,0,0,0,0,0,0,50,27.0,0,145,9,41,0,0,39,0,0,0,0,0.22,0.78,0.2682926829268293,1.6666666666666667,0.3103448275862069,0,1,0,0
1976,!!!A user transaction is already in progress.,75_body,no_entity,45,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,!,0,0,1,0,0,0,0,0,0,50,27.0,0,145,9,41,0,0,38,0,0,0,0,0.24,0.76,0.2926829268292683,1.6666666666666667,0.3103448275862069,0,1,0,0
1977,!!!A user transaction is already in progress.,75_body,no_entity,45,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,!,0,0,1,0,0,0,0,0,0,50,27.0,0,145,9,41,0,0,37,0,0,0,0,0.26,0.74,0.3170731707317073,1.6666666666666667,0.3103448275862069,0,1,0,0
1978,!!!A user transaction is already in progress.,75_body,no_entity,45,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,!,0,0,1,0,0,0,0,0,0,50,27.0,0,145,9,41,0,0,36,0,0,0,0,0.28,0.72,0.34146341463414637,1.6666666666666667,0.3103448275862069,0,1,0,0
1979,!!!A user transaction is already in progress.,75_body,no_entity,45,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,!,0,0,1,0,0,0,0,0,0,50,27.0,0,145,9,41,0,0,35,0,0,0,0,0.3,0.7,0.36585365853658536,1.6666666666666667,0.3103448275862069,0,1,0,0
1980,!!!A user transaction is already in progress.,75_body,no_entity,45,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,!,0,0,1,0,0,0,0,0,0,50,27.0,0,145,9,41,0,0,34,0,0,0,0,0.32,0.68,0.3902439024390244,1.6666666666666667,0.3103448275862069,0,1,0,0
1981,,75_body,no_entity,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,50,27.0,0,145,9,41,0,0,33,0,0,0,0,0.34,0.66,0.4146341463414634,0.0,0.0,1,0,1,1
1982,---- Energy Import/Export Schedule ----,75_body,no_entity,39,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-,0,0,1,0,0,0,0,0,1,50,27.0,0,145,9,41,0,0,32,0,0,0,0,0.36,0.64,0.43902439024390244,1.4444444444444444,0.2689655172413793,0,1,0,0
1983,*** Final schedule not found for preferred schedule.,75_body,no_entity,52,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*,0,0,1,0,0,0,0,0,0,50,27.0,0,145,9,41,0,0,31,0,0,0,0,0.38,0.62,0.4634146341463415,1.9259259259259258,0.3586206896551724,0,1,0,0
1984,     Details:,75_body,no_entity,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,1,50,27.0,0,145,9,41,0,0,30,0,0,0,0,0.4,0.6,0.4878048780487805,0.48148148148148145,0.0896551724137931,1,0,1,1
1985,,75_body,no_entity,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,50,27.0,0,145,9,41,0,0,29,0,0,0,0,0.42,0.58,0.5121951219512195,0.0,0.0,1,0,1,1
1986,  TRANS_TYPE: FINAL,75_body,no_entity,19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,50,27.0,0,145,9,41,0,0,28,0,0,0,0,0.44,0.56,0.5365853658536586,0.7037037037037037,0.1310344827586207,1,0,1,0
1987,  SC_ID: ECTstSW,75_body,no_entity,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,50,27.0,0,145,9,41,0,0,27,0,0,0,0,0.46,0.54,0.5609756097560976,0.5925925925925926,0.1103448275862069,1,0,1,0
1988,  MKT_TYPE: 2,75_body,no_entity,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,50,27.0,0,145,9,41,0,0,26,0,0,0,0,0.48,0.52,0.5853658536585366,0.48148148148148145,0.0896551724137931,1,0,1,1
1989,  TRANS_DATE: 1/1/02,75_body,no_entity,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,1,0,0,0,0,1,0,50,27.0,0,145,9,41,0,0,25,0,0,0,0,0.5,0.5,0.6097560975609756,0.7407407407407407,0.13793103448275862,1,0,1,0
1990,  TIE_POINT: PVERDE_5_NG-PLV,75_body,no_entity,28,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,50,27.0,0,145,9,41,0,0,24,0,0,0,0,0.52,0.48,0.6341463414634146,1.037037037037037,0.19310344827586207,0,1,0,0
1991,  INTERCHG_ID: EPMI_CISO_SW,75_body,no_entity,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,50,27.0,0,145,9,41,0,0,23,0,0,0,0,0.54,0.46,0.6585365853658537,1.0,0.18620689655172415,1,0,0,0
1992,  ENGY_TYPE: FIRM,75_body,no_entity,17,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,50,27.0,0,145,9,41,0,0,22,0,0,0,0,0.56,0.44,0.6829268292682927,0.6296296296296297,0.11724137931034483,1,0,1,0
1993,*** Final schedule not found for preferred schedule.,75_body,no_entity,52,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*,0,0,1,0,0,0,0,0,0,50,27.0,0,145,9,41,0,0,21,0,0,0,0,0.58,0.42,0.7073170731707317,1.9259259259259258,0.3586206896551724,0,1,0,0
1994,     Details:,75_body,no_entity,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,1,50,27.0,0,145,9,41,0,0,20,0,0,0,0,0.6,0.4,0.7317073170731707,0.48148148148148145,0.0896551724137931,1,0,1,1
1995,,75_body,no_entity,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,50,27.0,0,145,9,41,0,0,19,0,0,0,0,0.62,0.38,0.7560975609756098,0.0,0.0,1,0,1,1
1996,  TRANS_TYPE: FINAL,75_body,no_entity,19,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,50,27.0,0,145,9,41,0,0,18,0,0,0,0,0.64,0.36,0.7804878048780488,0.7037037037037037,0.1310344827586207,1,0,1,0
1997,  SC_ID: ECTstSW,75_body,no_entity,16,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,50,27.0,0,145,9,41,0,0,17,0,0,0,0,0.66,0.34,0.8048780487804879,0.5925925925925926,0.1103448275862069,1,0,1,0
1998,  MKT_TYPE: 2,75_body,no_entity,13,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,50,27.0,0,145,9,41,0,0,16,0,0,0,0,0.68,0.32,0.8292682926829268,0.48148148148148145,0.0896551724137931,1,0,1,1
1999,  TRANS_DATE: 1/1/02,75_body,no_entity,20,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,1,0,0,0,0,1,0,50,27.0,0,145,9,41,0,0,15,0,0,0,0,0.7,0.3,0.8536585365853658,0.7407407407407407,0.13793103448275862,1,0,1,0
2000,  TIE_POINT: MEAD_2_WALC,75_body,no_entity,24,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,50,27.0,0,145,9,41,0,0,14,0,0,0,0,0.72,0.28,0.8780487804878049,0.8888888888888888,0.16551724137931034,1,0,0,0
2001,  INTERCHG_ID: ENRJ_CISO_8001,75_body,no_entity,29,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,1,0,50,27.0,0,145,9,41,0,0,13,0,0,0,0,0.74,0.26,0.9024390243902439,1.0740740740740742,0.2,0,1,0,0
2002,  ENGY_TYPE: FIRM,75_body,no_entity,17,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,50,27.0,0,145,9,41,0,0,12,0,0,0,0,0.76,0.24,0.926829268292683,0.6296296296296297,0.11724137931034483,1,0,1,0
2003,,75_body,no_entity,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,50,27.0,0,145,9,41,0,0,11,0,0,0,0,0.78,0.22,0.9512195121951219,0.0,0.0,1,0,1,1
2004,,75_body,no_entity,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,50,27.0,0,145,9,41,0,0,10,0,0,0,1,0.8,0.2,0.975609756097561,0.0,0.0,1,0,1,1
2005,,75_body,no_entity,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,50,27.0,0,145,9,41,0,0,9,0,0,0,1,0.82,0.18,1.0,0.0,0.0,1,0,1,1
2006,---- Load Schedule ----,75_body,no_entity,23,42,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-,0,0,1,0,0,0,0,0,1,50,27.0,0,145,9,41,0,0,8,0,0,0,1,0.84,0.16,1.024390243902439,0.8518518518518519,0.15862068965517243,1,0,0,0
2007,*** Final schedule not found for preferred schedule.,75_body,no_entity,52,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*,0,0,1,0,0,0,0,0,0,50,27.0,0,145,9,41,0,0,7,0,0,0,1,0.86,0.14,1.048780487804878,1.9259259259259258,0.3586206896551724,0,1,0,0
2008,     Details:,75_body,no_entity,13,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,1,50,27.0,0,145,9,41,0,0,6,0,0,0,1,0.88,0.12,1.0731707317073171,0.48148148148148145,0.0896551724137931,1,0,1,1
2009,,75_body,no_entity,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,50,27.0,0,145,9,41,0,0,5,0,0,0,1,0.9,0.1,1.0975609756097562,0.0,0.0,1,0,1,1
2010,  TRANS_TYPE: FINAL,75_body,no_entity,19,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,50,27.0,0,145,9,41,0,0,4,0,0,1,1,0.92,0.08,1.1219512195121952,0.7037037037037037,0.1310344827586207,1,0,1,0
2011,  LOAD_ID: SDG1,75_body,no_entity,15,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,50,27.0,0,145,9,41,0,0,3,0,0,1,1,0.94,0.06,1.146341463414634,0.5555555555555556,0.10344827586206896,1,0,1,0
2012,  MKT_TYPE: 2,75_body,no_entity,13,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,50,27.0,0,145,9,41,0,0,2,0,0,1,1,0.96,0.04,1.170731707317073,0.48148148148148145,0.0896551724137931,1,0,1,1
2013,  TRANS_DATE: 1/1/02,75_body,no_entity,20,49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,1,0,0,0,0,1,0,50,27.0,0,145,9,41,0,0,1,0,1,1,1,0.98,0.02,1.1951219512195121,0.7407407407407407,0.13793103448275862,1,0,1,0
2014,  SC_ID: ENRJ,75_body,no_entity,13,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,50,27.0,0,145,9,41,0,0,0,1,0,1,1,1.0,0.0,1.2195121951219512,0.48148148148148145,0.0896551724137931,1,0,1,1
2015,Start Date: 1/2/02; HourAhead hour: 12;  No ancillary schedules awarded.  No variances detected. ,76_body,no_entity,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,1,0,0,0,0,0,0,5,42.0,0,97,2,3,0,0,4,0,0,1,1,0.2,0.8,0.3333333333333333,2.3095238095238093,1.0,0,1,0,0
2016,,76_body,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,5,42.0,0,97,2,3,0,0,3,0,0,1,1,0.4,0.6,0.6666666666666666,0.0,0.0,1,0,1,1
2017,    LOG MESSAGES:,76_body,no_entity,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,5,42.0,0,97,2,3,0,0,2,0,0,1,1,0.6,0.4,1.0,0.40476190476190477,0.17525773195876287,1,0,1,1
2018,,76_body,no_entity,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,5,42.0,0,97,2,3,0,0,1,0,1,1,1,0.8,0.2,1.3333333333333333,0.0,0.0,1,0,1,1
2019,PARSING FILE -->> O:\Portland\WestDesk\California Scheduling\ISO Final Schedules\2002010212.txt,76_body,no_entity,95,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,1,0,0,0,0,1,0,5,42.0,0,97,2,3,0,0,0,1,0,1,1,1.0,0.0,1.6666666666666667,2.261904761904762,0.979381443298969,0,1,0,0
2020, - cubicle hurdles.mpeg ,77_body,no_entity,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,3,21.0,15,24,0,3,0,0,2,0,0,1,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.1428571428571428,1.0,0,1,0,0
